age,annual_income,monthly_debt,existing_cc_balance,total_cc_limit,requested_limit,predicted_limit,approved
18,25484,150,3760,10343,7222,3702,1
19,51897,896,922,5442,6593,8621,1
58,30605,759,3530,32186,11423,4825,0
44,38727,187,0,0,12287,7126,1
46,19483,363,6595,11046,7474,2495,1
28,18725,1170,5841,8245,6682,1689,1
34,23120,622,11867,20715,5232,2858,1
21,45133,424,0,0,8095,7850,0
41,29862,176,1365,65000,7319,5164,0
39,33497,715,0,0,7331,5242,0
46,34210,575,7063,18001,19731,5687,1
47,52204,273,5576,14742,23921,9744,1
60,21817,68,1350,11575,5275,2664,1
74,31174,276,0,0,4341,5850,1
51,23502,456,8616,14981,5540,2355,1
21,22406,113,11013,25161,5996,2732,1
74,52100,99,1615,7333,4225,9063,1
27,20991,612,1463,13326,6295,4270,0
60,26566,491,2742,10662,9790,3115,0
39,21370,308,11523,20351,2241,1517,1
61,33804,979,8779,14951,13884,3945,1
54,60238,534,2959,5124,1697,10268,1
47,33175,282,0,0,12278,5110,1
52,25214,170,5338,11384,5215,3150,1
20,22447,146,1748,27187,5321,4735,1
26,35764,490,17209,50095,2769,3844,1
44,35093,493,658,6289,10074,5263,1
62,20458,147,917,5181,7258,3430,1
30,25160,145,3374,11404,6957,3974,1
45,31164,290,21211,43587,9943,2171,1
49,25825,872,19240,47457,2890,1982,0
19,30718,104,1103,52479,16526,5133,1
43,22356,72,10941,17240,14213,3145,1
58,50501,403,1852,25673,14407,10956,1
65,35290,465,1197,19041,15142,5541,1
70,41696,42,533,10625,11418,6890,1
40,73290,246,7784,19490,5895,12704,0
64,29450,301,719,8627,5085,4028,1
55,58107,177,486,5852,3973,10797,1
24,53971,567,1557,23079,11478,9193,1
45,32317,389,8100,16565,11606,5308,1
48,26064,551,1838,4541,13780,3560,0
28,22579,356,6169,14554,14715,4107,0
34,46660,307,6164,18911,10449,8839,1
18,22979,42,0,0,2510,2853,1
18,43431,517,1806,14922,3349,6905,1
37,44593,731,0,0,2059,7484,1
41,42368,240,2401,5256,15753,6880,1
63,21912,481,4846,27575,15799,3517,1
51,34227,448,1532,8472,11652,6421,0
57,17811,454,1202,6119,11428,2573,1
61,30278,423,3064,7355,16254,3846,1
23,22126,860,2493,8931,5850,3196,0
61,41322,389,1570,16841,6683,6098,1
37,18306,393,0,0,2515,2670,1
61,26559,168,11406,22409,4224,4024,1
52,29226,330,8349,15182,6210,3911,0
30,27676,499,982,7725,13085,5319,1
63,29393,151,2884,22028,5540,4955,1
46,35851,691,2876,14798,11319,5837,1
23,84300,698,0,0,14703,15355,0
65,48679,789,0,0,7528,7618,1
31,37726,1171,13535,25450,10931,4222,1
73,40016,714,10781,15309,12247,5599,1
21,35989,459,2448,7175,7904,5362,1
38,35037,681,5128,13492,3246,5549,1
22,61732,530,977,3111,4766,9957,0
65,30014,703,23346,31602,4201,1551,0
60,47454,502,0,0,4796,7086,1
23,53567,967,1933,7858,2922,9389,1
19,31580,185,11433,18230,4329,4536,1
58,28362,1296,1295,3354,7709,3502,0
41,13620,420,7356,14545,11832,510,0
47,43893,194,5405,14744,8760,8124,1
23,47269,360,5947,13968,5362,7373,1
66,45026,164,1536,17301,10810,8139,1
56,19359,544,1263,5664,3995,3491,0
18,27406,232,0,0,3318,3176,1
43,18604,122,7004,15890,2668,1445,1
54,32737,248,4202,22366,7687,5228,1
65,28301,319,13437,40598,9228,3074,0
29,31971,166,2000,11661,7017,5390,1
69,23442,290,4333,41990,9873,3559,0
50,19432,475,2183,12424,11647,3308,0
33,48449,149,467,4985,2876,8253,1
58,38460,154,2544,10347,7146,7199,1
64,24324,718,5507,16772,3529,4027,1
67,37956,241,1591,8586,9170,6623,1
37,53076,342,5470,16405,11520,8986,1
53,25666,317,4286,6417,20913,3590,1
51,18019,613,5839,12388,16506,2082,0
62,41841,685,3575,13054,6353,6336,1
68,31817,222,3642,7736,9179,4990,1
60,33147,343,0,0,12758,6632,1
68,23174,577,1257,14882,13710,3113,1
39,26688,914,3059,14121,6560,4271,0
64,21776,347,3706,11573,6038,2539,1
29,28804,318,648,17950,7349,5212,0
46,15043,321,650,10204,5900,2024,0
74,62596,94,867,9546,7583,11887,1
21,33002,78,0,0,2928,5686,1
18,38765,518,4294,14592,7994,5697,1
27,15049,500,3370,10067,4823,1746,1
18,27158,1884,0,0,18882,3624,0
56,29963,652,1288,30263,7579,4960,1
20,54105,326,3901,7170,9416,8796,1
33,22342,598,101,9144,9355,3527,1
21,22527,1267,0,0,6548,2037,1
47,55784,1540,3074,7248,12065,8695,1
56,29341,378,2841,10313,2151,4814,1
64,16238,226,19522,33037,7016,200,1
73,47170,431,4036,22068,6470,7272,1
71,18989,265,2279,5510,11558,2903,1
68,40706,366,35553,65000,3145,3722,0
34,51884,601,7256,18241,10416,7973,0
21,29953,380,4405,25347,5164,3787,0
21,45211,148,3277,19493,4992,7254,1
44,34937,269,288,25868,10169,7496,1
65,24041,453,523,3650,8182,3796,0
21,65255,637,5580,13959,6595,10697,1
38,32682,136,5274,9959,4647,6112,1
69,27190,567,1223,10457,4018,4740,1
73,22314,364,4798,11931,15308,3224,1
65,12976,580,0,0,6680,3382,0
39,46606,186,4005,14950,6532,8477,1
38,45682,806,2287,5337,4084,7801,1
71,25550,418,6244,16890,4621,2665,0
67,42979,464,6415,15752,3997,5503,1
50,47235,127,6096,27488,3841,8008,1
18,38155,285,5479,20252,4353,6880,1
63,20066,198,668,6858,4196,2271,0
73,14819,311,2521,9075,5244,1489,1
29,42092,182,5793,16411,3984,7197,1
74,45211,273,2574,19948,3617,7945,0
36,28802,83,1775,8455,4193,4973,1
69,48127,512,4206,6273,5952,8563,1
22,48730,737,63,10988,5029,7347,1
21,46952,247,4610,34254,12877,7222,0
75,28111,1200,4358,14059,18971,3479,1
21,29745,184,0,0,3965,4632,1
18,35568,412,3391,23467,7014,6077,1
20,36663,693,208,8554,17328,6870,1
25,47323,282,1515,11914,9952,7743,1
30,12000,917,2343,4003,6248,1090,0
43,13295,581,75,4710,26483,200,1
23,85574,267,3863,7152,4771,14100,1
70,43710,146,0,0,4071,7555,1
32,26958,321,0,0,3451,4253,1
50,42908,316,3736,4843,4475,6960,1
54,12197,699,9158,29397,2523,1505,0
26,67577,112,10228,26428,8133,9866,1
55,43288,555,720,1316,9080,8583,1
35,35645,1101,3186,12726,8111,5595,1
48,24594,722,12938,36449,5321,1891,1
34,46229,345,6787,14615,5063,8286,1
50,23003,473,2938,10329,18023,3676,1
60,13504,341,5904,13730,7424,1495,1
35,40360,437,2188,10590,12297,5636,1
66,69880,273,516,2240,7094,13361,1
28,17300,215,1058,11735,4123,3171,0
19,25450,1304,930,24253,11959,3761,0
46,31487,387,5114,10847,8204,4131,0
74,26680,223,2529,25099,7576,5298,1
36,86944,209,11693,27089,7501,14708,1
40,36356,545,1739,7036,18111,7787,1
74,48895,118,6760,11128,6711,8336,1
53,18454,272,8107,13169,12214,3273,0
52,49178,542,1128,10490,16183,8197,1
52,31348,166,438,12200,9117,6572,1
52,55866,545,0,0,5520,10294,1
41,39958,695,21996,52301,13970,3594,1
69,20660,47,0,0,9554,4487,1
36,54372,428,2286,18337,5876,10703,1
44,34249,835,0,0,3071,5077,0
39,60589,118,307,6409,15522,11140,0
53,38103,336,1303,31864,4405,7140,1
18,26878,304,0,0,8120,5287,1
21,28493,207,4693,7290,3546,5051,1
45,70968,222,0,0,8092,13377,1
49,24047,679,13587,24450,6780,3594,1
66,52783,83,960,6058,6817,9172,1
58,42624,599,3341,4112,12631,7558,1
56,22744,488,2795,4836,4610,3727,1
58,26202,483,7598,21384,10210,3506,0
45,42686,357,4340,8134,3022,7293,1
68,31063,368,9386,12441,6587,4331,0
34,16103,1132,1258,11334,5217,2246,0
22,43659,41,9522,37583,3183,6727,1
75,51094,353,5148,8852,9456,7809,0
38,33611,326,3845,8563,8526,5017,1
68,49407,328,0,0,4677,8827,1
54,24446,370,12385,23167,6119,2319,1
61,27015,637,10459,19078,6228,1864,0
74,34734,128,6279,19081,7142,5559,1
59,32660,755,0,0,6262,4146,0
20,26206,137,4282,20056,7571,3639,1
34,26949,243,1535,8362,9724,5826,1
19,38575,150,0,0,3573,6852,1
27,45746,362,4780,11205,8990,7627,1
71,38712,359,5519,30586,9496,6608,1
39,17769,293,2911,34870,6332,3740,0
49,42202,75,4824,14832,4265,7626,1
31,31301,332,3322,40949,4618,4632,1
30,86795,371,10986,25322,8921,14402,1
62,21530,169,178,15478,4689,4601,1
46,44890,231,3637,10036,2273,6357,1
21,15950,349,0,0,15982,1903,1
37,24343,218,3832,9233,11178,4056,1
63,25109,1425,4973,16015,14813,2403,0
56,43959,914,2025,8827,4440,8272,1
69,29044,304,5751,23972,7660,5126,1
20,48563,491,0,0,16113,7960,0
35,19305,870,43814,63422,16440,200,0
33,57443,402,4098,12087,3289,9963,1
56,18670,465,21481,37836,5350,200,1
60,26243,558,0,0,23435,3517,1
55,39023,304,1016,9089,3510,7778,1
26,21397,533,0,0,18605,1787,1
41,17231,1051,1270,16645,6880,2181,0
46,25830,386,16670,58336,29071,2847,0
29,24298,665,0,0,4556,4039,0
73,58564,435,795,5151,13347,10343,0
47,27751,822,1147,6716,3641,5182,1
47,30887,264,8818,19485,9535,3675,1
68,53547,538,8,13904,5862,8998,1
70,21939,511,10447,54602,8910,2529,0
26,29586,155,2285,9663,7050,5536,0
22,22356,454,0,0,5922,4043,0
24,32651,148,1321,3933,20365,5360,1
20,15826,278,2666,10537,6157,3075,1
57,44729,132,352,5151,9739,7139,1
35,53651,160,0,0,3667,9597,1
34,40783,247,663,4545,8825,6477,0
45,43533,225,2453,65000,5126,5704,1
68,98872,308,9884,22965,6562,17035,0
66,35167,193,1831,15358,14042,6735,1
40,44065,409,3073,19539,4512,8401,1
74,51702,545,0,0,8769,8954,1
30,26899,207,0,0,9251,4959,1
44,29323,432,1408,5040,4434,4381,1
61,42009,50,0,0,4296,8628,1
48,35515,671,531,12248,6939,5359,0
75,57525,547,2638,55728,6156,9657,1
25,58140,664,0,0,5179,9438,1
64,52010,549,0,0,11212,9325,0
45,29504,97,8980,47821,6833,3511,1
72,40541,529,15347,21903,10135,5281,1
49,33552,363,1823,37388,3529,7229,1
48,55672,88,3909,10905,3702,9990,1
63,28128,280,9673,12340,5553,3637,0
55,26664,123,631,4238,2754,6488,1
53,34671,408,6327,19092,4929,5499,0
24,45839,1908,6601,10275,9041,5166,0
51,41595,377,6885,34891,4145,6040,1
18,28701,623,2985,18996,5446,3415,1
46,22147,426,705,12869,3966,3938,1
32,55912,791,4693,44410,32041,8393,1
51,37753,435,7837,18349,5358,5138,0
22,57115,1038,25599,35392,5046,6844,1
51,29764,97,5822,23358,9627,4320,0
63,37251,130,0,0,3289,6556,1
38,24615,645,3737,11772,18122,3436,1
31,55965,452,1047,8939,5921,10114,1
23,22901,738,510,8210,11640,3860,1
18,44648,61,597,5697,14306,8517,1
28,31722,360,3304,10578,7911,4519,1
22,28958,98,4717,15201,19080,5392,1
67,41440,593,4437,16545,4864,7750,1
56,19209,433,1736,6945,4850,2703,1
51,54615,326,399,8397,5884,10914,1
35,37667,58,893,35562,2873,8001,1
23,47282,337,34412,52516,5759,3116,1
58,17283,80,0,0,13228,3637,1
20,34938,292,9255,37458,4878,4304,0
60,27274,866,0,0,8518,3452,0
68,20570,326,5505,11408,11683,3289,1
72,17574,525,1401,20653,10041,2468,0
46,28300,278,4679,10059,5503,4669,0
74,35280,161,14249,26857,8757,3852,1
31,56853,121,6021,21168,7108,10534,0
61,42195,255,337,4956,5988,8795,1
49,21781,514,1511,11906,1405,2791,1
20,31078,219,0,0,8197,5634,0
31,29870,650,0,0,11205,4129,1
65,43643,760,6880,23380,17179,7305,0
38,39903,336,0,0,7199,7347,0
48,24412,537,1593,11646,8037,4088,1
38,54146,97,8184,22934,8708,8411,1
22,38634,476,15194,37789,9126,4063,1
62,33203,1431,5438,10361,3686,3590,0
59,36486,445,0,0,10707,7908,1
34,39632,91,2806,6148,6942,7053,1
50,21028,488,4085,14950,12660,2523,0
70,61886,738,245,9835,30765,11086,1
64,23309,769,10283,31182,13633,2844,1
66,30878,221,10250,17374,5728,4612,0
71,24221,253,3002,15669,13294,4328,1
21,40689,395,0,0,5549,8186,1
48,28242,344,12669,24198,6614,2483,1
52,16121,281,3318,8781,12969,3642,0
64,33646,174,2676,15931,10214,4372,0
18,54620,313,1805,18901,12538,9416,1
68,42816,306,0,0,9277,7520,1
56,37006,360,3786,9766,4823,5772,1
43,32806,362,3129,11773,11020,3771,1
68,30263,115,0,0,14118,5019,0
31,34410,259,6396,9696,18633,3884,1
22,25740,124,191,1911,2778,4023,1
24,17871,467,4340,7659,10919,2407,0
45,26407,321,0,0,4074,3439,1
41,12000,205,672,13359,4939,505,0
20,33146,220,9779,11956,4185,3953,1
75,24948,165,17328,27757,4676,2558,1
67,37238,336,888,2002,6195,5837,1
58,39236,332,12552,18729,8325,4994,0
68,22077,97,3665,13276,4173,2336,1
45,28012,509,3292,22050,8733,4577,0
70,16623,287,8001,30172,6601,1497,1
27,55765,285,1697,6856,2783,9431,1
68,33722,1172,5253,25282,4689,4652,1
54,32076,130,3868,7060,8612,4473,0
21,27949,463,8028,31962,8700,3262,0
68,51352,478,7403,23329,4491,9032,1
67,33171,1097,1983,4172,5594,5436,1
24,28848,454,0,0,22339,5887,0
20,43927,800,10301,11212,14243,6814,1
53,25009,725,1142,8023,9208,3949,1
33,50424,394,6901,12296,15962,7805,1
31,23023,104,1462,6557,3851,3247,1
22,25991,350,7546,9088,10045,3758,0
29,22984,795,1504,17566,8765,3316,1
73,42658,200,0,0,10715,7655,1
24,19797,698,2185,12504,12054,2804,1
24,20413,371,25432,55124,7671,705,0
21,35783,134,0,0,8953,6983,1
52,52536,648,0,0,10850,8742,0
35,36175,875,0,0,7455,5743,0
19,56197,173,0,0,8187,11283,1
47,72269,126,3833,19389,4261,12051,1
24,54533,240,22277,55556,9243,7591,1
48,33839,329,790,6390,7686,5026,1
25,12000,831,5571,8870,9827,1118,0
54,39979,397,3886,8945,3863,6111,1
53,25967,204,0,0,11453,3946,1
46,34413,745,7707,28999,8239,4815,0
20,33367,148,5381,7673,4295,4938,1
24,43783,495,1934,6986,9169,7619,0
18,28891,488,0,0,5789,5335,1
26,24066,310,8969,20927,13298,2840,1
44,49978,314,0,0,2670,10164,1
41,124602,304,4498,17741,6529,21186,1
57,30938,408,1819,13757,7330,3938,0
57,47428,931,1840,10238,7926,8367,0
30,94396,945,111,5797,5022,17090,1
19,28559,503,0,0,8080,6179,1
32,16818,359,8758,23924,10359,1969,0
70,24736,160,0,0,6757,4786,1
24,38186,335,5888,16002,17841,6250,1
55,22692,128,4292,10415,10658,3373,1
23,42079,1146,0,0,12424,7819,1
64,39300,224,11934,44541,5531,4881,0
37,45105,182,1445,22689,13713,8206,1
72,39291,562,4755,23118,18981,4119,0
24,17626,742,1470,9322,3692,2608,1
51,37916,609,2919,14570,7141,6908,1
54,53731,1008,5088,14960,13308,8243,1
28,24125,188,5424,52800,5430,3129,1
48,44749,686,5825,10432,5230,7353,1
21,39631,450,5902,11615,9744,5383,1
19,38421,192,6617,13175,9603,6605,1
48,38476,358,3606,10542,11777,5896,0
32,22444,47,5916,9529,4988,3112,0
23,40806,260,0,0,4375,6968,1
30,35047,637,0,0,5451,5117,1
56,27558,552,1093,12587,10499,3745,0
68,51710,588,4764,17162,4318,9259,1
34,42988,290,2493,8479,5223,6646,1
47,44396,665,1494,42651,7843,7481,0
48,42817,248,4262,7761,8418,7689,1
20,62916,288,3675,9886,7442,10558,1
36,22529,992,1126,6036,5369,3334,0
24,66917,481,6306,12299,3233,11279,1
66,21510,466,3601,19010,12003,3325,1
30,50098,97,0,0,4692,9079,1
27,29212,246,13588,17962,8560,3315,0
71,17006,154,1057,4465,6657,2038,1
68,13093,33,8274,24393,8336,1216,1
48,19381,300,1496,5105,16775,2570,0
49,23627,213,10496,22202,8185,3666,1
47,70400,467,2788,11588,7611,11849,1
37,92339,107,3189,23646,6320,15662,1
32,26903,521,0,0,7821,4475,1
43,54222,257,11326,35934,6862,9073,1
49,27275,234,4076,24664,7396,4045,1
73,49788,459,1319,11811,9832,10450,1
20,52286,358,5093,12639,7997,9108,1
49,20714,117,3129,16687,6956,3077,1
65,25165,164,315,17749,3980,4446,1
25,58430,431,0,0,11786,10431,1
41,20206,127,7908,15592,8402,2467,1
65,38290,478,2184,13819,3866,6191,1
69,28254,736,14193,65000,6901,2211,1
59,39056,227,10908,28567,12126,5707,0
62,29140,777,1297,19399,8366,2652,0
28,23721,500,1518,8640,15418,4524,1
58,19205,50,2010,5560,5165,5080,1
47,45896,761,912,10383,14522,7481,0
18,35721,452,1948,6936,7947,4940,1
74,43030,731,568,7849,12532,7343,1
33,69154,457,627,11781,5123,11423,1
64,40306,238,24318,41346,8200,4445,0
46,22461,317,4434,14774,7362,2336,0
50,24607,349,823,4493,8928,5074,0
24,35323,334,5698,18017,3223,5297,1
74,55446,248,0,0,2928,11084,1
28,45840,210,3374,14520,2543,8625,1
57,53429,361,2138,5059,8385,8181,1
64,37006,402,1050,3669,3747,5254,1
24,28241,83,2195,23210,13210,4947,0
55,83547,660,2451,12739,7105,14209,0
59,36265,225,2196,15939,9458,5851,1
68,23394,361,0,0,6862,3037,1
23,42382,142,290,11722,14940,7767,0
66,21814,705,948,5354,9530,2337,0
46,24560,456,3388,18858,15542,2752,1
71,33472,222,621,8072,8256,5528,1
47,59949,342,0,0,4961,10441,1
47,26527,120,928,10040,4179,4354,1
39,18145,125,0,0,8288,3688,0
68,24156,471,1865,4802,4681,4407,1
48,55142,1664,2375,16436,15715,8681,1
22,50328,874,14584,22336,6137,6748,1
48,36528,892,2036,6573,10986,6200,1
28,19233,537,3886,18226,4629,2105,0
19,37305,619,0,0,9200,6947,1
38,24687,186,864,12502,9309,5254,1
26,18231,688,3641,11625,6279,1674,0
24,37541,554,1557,11379,6170,6335,1
31,27092,1141,0,0,5412,2716,0
19,46186,342,0,0,3597,8104,1
30,30716,408,23324,31314,19852,2332,0
27,54091,606,519,6033,4217,8827,1
55,39053,1213,1781,45734,7533,6634,1
32,21640,537,2351,12886,9427,3377,0
64,18830,203,2081,17004,17688,2671,1
38,15521,674,1310,3080,8997,2311,0
59,54917,930,5922,11925,1295,9127,1
62,58142,840,0,0,15258,9652,0
36,28166,573,4130,6992,8264,4628,0
68,41347,129,6037,19296,11652,7479,1
56,28037,157,3025,8520,3767,3697,1
38,26087,163,0,0,10075,4144,1
66,21418,562,3708,30452,5823,3290,0
49,33687,101,10497,13626,6431,4427,1
71,75645,152,5148,15040,4540,13114,0
70,35737,649,5263,16820,10791,5390,0
41,42072,219,7148,13925,9988,7317,1
41,81152,364,9304,23528,18010,13653,0
28,58518,407,3309,20946,10399,11136,1
45,28956,135,13176,21585,2573,3466,1
50,28498,220,0,0,6454,5320,1
68,24842,280,5381,15794,4943,3026,0
47,23413,268,4887,14405,18186,3691,1
18,59972,296,0,0,9739,10356,1
66,40298,330,3334,22791,3427,6649,1
73,46305,283,6317,16644,14222,7165,0
19,48888,395,4758,13913,5981,7325,0
71,31670,552,7348,24001,5894,3445,1
42,29479,878,2300,11213,7360,4349,0
70,30532,433,14941,30503,21558,3297,1
64,43660,282,12799,19995,8376,6440,0
48,29887,1088,3237,21307,2377,3374,0
33,38219,124,7123,9303,6475,6947,1
19,39635,340,2343,10637,11173,6423,1
70,34482,433,1930,10827,8340,5441,1
51,20471,1066,3429,7246,6553,2251,0
43,34787,564,6921,19175,12398,3814,1
37,49731,202,3277,23523,6929,8865,1
32,24936,636,0,0,2575,3662,0
74,74938,291,1540,5589,2471,13530,1
70,20922,164,821,11537,7173,3536,1
21,23368,525,6960,18074,8902,2815,1
50,21873,811,8277,18683,19654,2195,0
41,19884,406,6739,11169,8221,1700,1
39,27027,1120,2420,27834,7761,2944,1
24,22103,478,6073,21812,2362,2772,1
38,33375,405,19573,37563,7633,3954,1
58,39778,283,3369,16247,24330,6098,1
21,21777,735,5757,21436,2877,847,0
73,40614,886,4384,14538,4339,7349,1
36,32466,239,0,0,15248,6485,0
26,30877,526,4565,14059,8205,6049,0
49,14947,212,1515,7983,6466,2685,1
43,27805,354,231,9587,5533,2915,0
30,71852,281,0,0,9134,12470,1
23,33601,1497,0,0,5446,5067,1
56,27288,456,15424,38671,9971,2651,0
33,16217,500,1763,16129,5290,2719,0
29,25781,1636,3213,28178,3469,3228,0
64,23361,272,4046,13483,4575,4290,0
25,33872,121,3920,13768,10902,4968,1
52,63745,29,4154,17055,7082,10752,1
66,53108,309,0,0,5991,9078,1
46,14649,117,0,0,18055,2086,1
22,24901,617,2103,20991,16012,2527,0
69,53822,357,13119,27925,10305,8460,1
49,45990,637,2270,10972,8572,7735,1
60,36588,508,0,0,16836,5655,1
65,43539,910,0,0,6741,6945,1
33,20882,334,610,2438,4306,3725,1
46,32945,539,13356,28694,8587,3776,1
19,12173,231,7372,22111,27966,1720,0
71,36764,715,0,0,3833,6479,0
58,41945,490,12737,16574,8558,6041,0
46,36036,466,5402,46175,14866,6867,0
24,28791,111,12345,65000,4033,3826,1
24,33178,1051,753,8613,15777,5078,0
53,53585,175,3363,5258,12610,8796,0
44,22948,325,0,0,5125,4885,1
32,24716,212,0,0,2079,3324,1
67,65660,376,3196,9983,4005,11839,1
74,24211,594,0,0,8746,3628,0
39,26482,333,0,0,3747,3791,0
29,80495,370,18618,65000,7444,12259,1
59,18400,90,3163,28293,3339,4048,1
73,45094,350,13521,34748,13102,5886,1
38,30452,578,539,3528,6378,5430,1
39,31096,192,765,7366,6586,5907,0
41,48562,208,18692,24120,8954,6977,0
35,12686,161,0,0,5429,3412,0
71,38012,1504,3505,41577,8402,4954,0
32,24799,424,8620,14582,5727,2819,1
23,38398,63,6090,11130,2971,6555,0
59,23485,149,10060,16792,7471,2690,0
56,41586,334,6073,26172,10742,6177,1
61,43628,642,1627,4095,5810,6386,1
20,47188,70,10429,18767,4681,7505,1
48,37321,450,0,0,7371,5251,1
40,13343,120,4744,16002,12397,1741,1
61,31118,907,0,0,7105,4779,0
43,32793,342,1093,8424,10228,5792,1
48,45320,542,7225,32851,3818,7161,1
37,22905,793,6937,12222,11316,2927,1
24,30924,956,88,16524,7391,5000,1
75,30278,313,0,0,7163,4232,0
62,37023,574,1592,33754,6647,4860,0
65,28503,493,0,0,6709,4174,1
35,83091,287,6628,18318,7790,13058,1
33,30348,171,8171,19026,9350,4085,1
28,45234,311,3804,10263,6112,8304,1
64,45599,363,3291,12190,5575,7203,1
49,23251,357,3192,7826,4654,2683,1
66,39088,158,5094,17507,3699,6547,1
44,52438,150,0,0,3489,8626,0
25,53646,214,5303,20863,7990,8047,1
18,46665,276,2879,13523,7576,8278,1
32,28314,234,674,7750,12729,4874,1
42,32167,136,0,0,7294,4501,0
29,68095,374,5909,9668,8229,10900,1
73,51279,607,20838,33176,8477,7288,0
51,54891,175,6173,23305,7412,9129,1
45,15984,585,3355,11479,14014,3002,1
73,42817,383,11450,21995,7665,6407,0
63,12000,31,7697,18177,15003,1066,1
71,30068,126,7117,13301,4878,4437,1
30,32628,239,11231,29181,3772,3914,1
23,25965,889,12349,22110,12701,1451,0
71,18612,614,1163,8499,6267,2324,1
33,39372,622,0,0,8695,5903,1
48,62240,789,1338,4959,7700,10666,1
55,23091,379,2116,16949,3749,2926,1
28,28695,455,5396,25529,5184,4057,1
60,57362,1275,0,0,9139,8908,1
67,34147,118,0,0,11313,7743,0
56,17250,753,1642,7747,2736,2487,0
47,15959,214,0,0,23072,2579,0
33,89802,882,6034,8621,17930,15322,0
44,29181,409,196,19491,10267,5294,1
44,19454,174,1343,8469,10948,3546,1
20,21137,194,3890,13419,5674,3280,0
47,27586,291,906,5040,12487,3623,1
57,29716,274,2422,14082,8610,5111,0
32,30015,78,0,0,4201,5047,1
72,25680,525,13992,22395,6931,3266,0
30,16068,406,2784,21969,8506,1927,1
22,30314,743,6692,22618,6103,4759,1
51,30340,145,4445,7601,10534,5021,0
50,53284,156,0,0,5763,9638,1
44,25437,722,516,4853,8548,4866,0
32,47787,374,119,44301,5793,7883,1
45,24341,257,0,0,8868,4452,0
43,36653,563,0,0,5144,6595,1
33,23594,243,244,2007,9711,4451,1
75,17894,133,758,4255,9481,3335,1
34,12000,948,998,16379,7526,3345,0
52,52394,321,32986,44736,5451,5800,1
54,19522,231,0,0,3211,1852,1
25,37959,895,1470,14215,8362,5866,0
29,38853,86,0,0,4320,6391,0
20,32282,396,6662,28465,20432,5313,1
66,55060,581,3473,7162,16022,7963,1
40,33318,437,11464,24748,6114,2999,1
57,31216,506,4033,7610,11064,5488,0
18,126504,425,657,13979,7897,22922,1
51,46076,195,8563,33537,7980,7135,0
33,44690,877,7221,13337,8123,7016,1
47,26685,191,15267,44446,2656,3320,1
53,28792,909,5715,15313,2487,4266,0
70,32339,101,6539,11228,6250,4980,0
68,37149,424,7010,9138,2705,6583,0
60,20929,429,0,0,4201,3984,0
25,29235,337,4551,26168,17833,4458,1
36,39167,624,1354,15826,19099,8151,1
59,43006,400,0,0,5426,7621,1
47,52912,59,4703,7447,16161,9901,1
25,43975,216,6205,16528,6314,7359,1
51,30988,148,30421,62892,8477,2217,0
34,21783,613,375,8770,5633,3415,1
56,66266,297,423,27428,30973,11870,1
65,44472,127,6865,18887,14469,6798,1
69,23858,488,3641,17192,5939,3279,1
70,58723,1162,19379,65000,2829,8332,1
32,38717,86,0,0,10395,5510,1
70,49422,454,6196,13523,5550,8403,1
52,40859,408,0,0,6184,7236,1
33,51678,242,2634,8463,3619,8315,0
36,70415,150,1452,13836,10493,12076,1
30,74849,362,6240,16470,6102,12817,1
72,42377,141,11018,24779,5540,7072,0
19,29603,214,478,22404,4176,5628,1
60,41374,1065,10415,14302,22937,6437,0
62,53317,237,1175,4665,8492,9824,1
50,32718,116,11603,23419,2845,4095,1
57,29987,1284,4778,14544,5960,3299,0
31,25728,123,9702,27134,16410,3237,1
59,27474,70,557,8912,4566,5360,1
33,22559,879,5719,13884,9956,2429,0
43,46480,180,9433,14677,7118,7318,1
49,32417,302,2511,3760,6151,5186,0
45,82345,17,204,8316,9238,14108,1
74,34848,94,0,0,4374,5765,1
38,46977,635,1346,8735,2958,8288,1
19,14152,994,0,0,17323,2723,0
70,39545,943,1009,4477,4067,5224,1
35,42735,838,565,16391,17898,6588,0
44,50690,273,914,8254,5209,9123,1
65,39288,75,5122,8894,5381,6682,1
23,45291,324,21641,43684,5453,5033,1
60,41945,504,0,0,8185,8086,1
38,45935,98,3517,22044,8376,7898,0
31,18179,695,3489,10456,7168,1756,1
43,41547,134,2406,12510,10275,6126,0
65,37084,302,1318,14728,7252,6563,1
30,32369,212,0,0,7223,5683,1
70,50055,345,6984,31254,7179,8121,0
35,47005,686,18079,31334,11270,5023,0
38,77044,349,2206,11391,3888,13098,1
18,83096,172,8858,13406,6226,14999,1
37,40587,896,6316,10840,4926,4831,1
66,17078,445,0,0,5324,2798,1
21,21003,245,8224,42070,4188,2270,1
50,16547,141,310,6326,6613,3822,1
60,34178,111,18628,52358,6227,2649,1
49,45603,1098,0,0,6855,7900,1
64,34570,890,2136,8540,2574,5386,0
68,20790,477,7291,13564,5830,2270,1
37,43935,77,2163,13994,3077,7763,1
36,29801,451,293,5679,4249,4482,1
51,32479,751,3806,16118,14033,5955,1
20,29615,1468,436,8769,3624,3841,1
70,40761,675,2302,7839,7818,6674,1
23,39551,344,312,5982,13754,5223,1
47,30153,199,3020,13036,19688,4616,1
42,38178,118,941,11197,3000,6904,1
21,25196,336,1563,5185,11002,3487,1
46,101132,145,2828,20837,4191,18208,0
21,30977,410,0,0,9808,4892,1
48,32200,299,332,23531,9953,6501,1
